ShipmentID;ClientID;ClientName;OriginCountry;OriginCity;OriginCode;DestCountry;DestCity;DestCode;TransportMode;Carrier;HS_Code;CustomsRegime;BookingDate;DepartureDate;ArrivalDate;ClearanceDate;TransitDays;ClearanceDays;OnTime;Direction;CargoValueEUR;DutyRatePct;DutyPayableEUR;DutySavedEUR;DutyPaidEUR
SHP0757;CLT001;Meridian Electronics Ltd;Japan;Tokyo;JP;Belgium;Antwerp;BE;Rail;MSC;8542.31;IP Relief;2024-09-01;2024-09-05;2024-09-21;2024-09-26;16;5;FALSE;Import;183028,82;0;0;0;0
SHP0758;CLT005;Pinnacle Foods International;South Korea;Busan;KR;Spain;Barcelona;ES;Air;DB Schenker;8428.90;Temporary Admission;2023-03-15;2023-03-19;2023-03-23;2023-03-29;4;6;FALSE;Import;119968,33;1,7;2039,46;1694,68;344,78
SHP0759;CLT001;Meridian Electronics Ltd;China;Shanghai;CN;Portugal;Lisbon;PT;Road;DHL Express;2106.90;Temporary Admission;2024-03-01;2024-03-08;2024-03-17;2024-03-21;9;4;FALSE;Import;124940,02;9;11244,6;10437,35;807,25
SHP0760;CLT007;BlueSky Pharmaceuticals;China;Shanghai;CN;Germany;Hamburg;DE;Air;Kuehne+Nagel;6203.42;FTA Relief;2024-03-22;2024-03-29;2024-04-02;2024-04-07;4;5;FALSE;Export;178736,47;12;21448,38;19099,65;2348,73
SHP0761;CLT001;Meridian Electronics Ltd;Japan;Tokyo;JP;Belgium;Antwerp;BE;Road;Hapag-Lloyd;6204.62;Temporary Admission;2023-02-05;2023-02-07;2023-02-15;2023-02-21;8;6;FALSE;Import;168090,53;12;20170,86;16733,28;3437,58
SHP0762;CLT003;Crestwood Automotive Parts;Turkey;Istanbul;TR;Netherlands;Rotterdam;NL;Air;Kuehne+Nagel;3004.90;FTA Relief;2023-01-13;2023-01-16;2023-01-18;2023-01-24;2;6;FALSE;Import;179344,32;0;0;0;0
SHP0763;CLT009;GreenLeaf Organics;Vietnam;Ho Chi Minh City;VN;Belgium;Antwerp;BE;Sea;FedEx;8708.29;Standard Entry;2023-11-06;2023-11-16;2023-12-20;2023-12-26;34;6;FALSE;Export;222229,47;4,5;10000,33;0;10000,33
SHP0764;CLT007;BlueSky Pharmaceuticals;USA;New York;US;Germany;Hamburg;DE;Road;Kuehne+Nagel;8542.31;IP Relief;2023-05-27;2023-06-01;2023-06-08;2023-06-14;7;6;FALSE;Import;102502,7;0;0;0;0
SHP0765;CLT008;Ironclad Steel Works;China;Shanghai;CN;Germany;Hamburg;DE;Sea;FedEx;0901.11;Temporary Admission;2024-11-01;2024-11-09;2024-12-06;2024-12-08;27;2;TRUE;Import;48218,32;0;0;0;0
SHP0766;CLT004;Solaris Chemical Solutions;South Korea;Busan;KR;France;Le Havre;FR;Air;MSC;2106.90;End Use Relief;2023-08-06;2023-08-11;2023-08-14;2023-08-15;3;1;TRUE;Import;188729,36;9;16985,64;13303,37;3682,27
SHP0767;CLT005;Pinnacle Foods International;Japan;Tokyo;JP;Poland;Gdansk;PL;Road;Kuehne+Nagel;8517.12;Standard Entry;2023-06-20;2023-06-26;2023-06-30;2023-07-01;4;1;TRUE;Export;97543,49;0;0;0;0
SHP0768;CLT002;Atlas Apparel Group;Bangladesh;Dhaka;BD;United Kingdom;Felixstowe;GB;Air;Hapag-Lloyd;2106.90;Temporary Admission;2024-11-19;2024-11-21;2024-11-23;2024-11-24;2;1;TRUE;Import;70189,78;9;6317,08;6260,5;56,58
SHP0769;CLT002;Atlas Apparel Group;Vietnam;Ho Chi Minh City;VN;Portugal;Lisbon;PT;Rail;Maersk;2917.36;End Use Relief;2024-06-16;2024-06-22;2024-07-12;2024-07-16;20;4;FALSE;Import;120941,79;5,5;6651,8;4110,55;2541,25
SHP0770;CLT006;Vortex Machinery Co.;Bangladesh;Dhaka;BD;Italy;Genoa;IT;Sea;Hapag-Lloyd;8708.99;Standard Entry;2024-02-13;2024-02-15;2024-03-16;2024-03-19;30;3;TRUE;Import;218903,97;4,5;9850,68;0;9850,68
SHP0771;CLT001;Meridian Electronics Ltd;South Korea;Busan;KR;Belgium;Antwerp;BE;Road;CMA CGM;8471.30;End Use Relief;2023-05-06;2023-05-11;2023-05-18;2023-05-21;7;3;TRUE;Import;115719,93;0;0;0;0
SHP0772;CLT009;GreenLeaf Organics;Japan;Tokyo;JP;Netherlands;Rotterdam;NL;Sea;DHL Express;8471.30;Standard Entry;2024-01-04;2024-01-06;2024-02-20;2024-02-27;45;7;FALSE;Import;185274,19;0;0;0;0
SHP0773;CLT004;Solaris Chemical Solutions;Mexico;Mexico City;MX;Poland;Gdansk;PL;Air;Kuehne+Nagel;8542.31;Standard Entry;2023-12-23;2024-01-01;2024-01-06;2024-01-12;5;6;FALSE;Import;214989,5;0;0;0;0
SHP0774;CLT007;BlueSky Pharmaceuticals;Turkey;Istanbul;TR;Sweden;Gothenburg;SE;Sea;CMA CGM;6110.20;End Use Relief;2024-08-08;2024-08-18;2024-09-30;2024-10-01;43;1;TRUE;Export;36326,03;12;4359,12;3395,26;963,86
SHP0775;CLT009;GreenLeaf Organics;South Korea;Busan;KR;France;Le Havre;FR;Air;MSC;2106.90;Standard Entry;2024-07-07;2024-07-12;2024-07-15;2024-07-17;3;2;TRUE;Import;46756,09;9;4208,05;0;4208,05
SHP0776;CLT002;Atlas Apparel Group;Japan;Tokyo;JP;United Kingdom;Felixstowe;GB;Sea;DHL Express;8443.32;Temporary Admission;2023-10-15;2023-10-21;2023-11-15;2023-11-21;25;6;FALSE;Import;121694,07;0;0;0;0
SHP0777;CLT003;Crestwood Automotive Parts;Thailand;Bangkok;TH;Poland;Gdansk;PL;Sea;DHL Express;6110.20;FTA Relief;2024-08-12;2024-08-15;2024-09-26;2024-10-02;42;6;FALSE;Import;89090,32;12;10690,84;10402,72;288,12
SHP0778;CLT009;GreenLeaf Organics;Japan;Tokyo;JP;Netherlands;Rotterdam;NL;Sea;Evergreen;8517.12;IP Relief;2023-03-31;2023-04-03;2023-04-24;2023-04-27;21;3;TRUE;Import;186442,4;0;0;0;0
SHP0779;CLT010;Quantum Tech Imports;Bangladesh;Dhaka;BD;France;Le Havre;FR;Rail;DHL Express;2917.36;End Use Relief;2023-01-02;2023-01-04;2023-01-16;2023-01-21;12;5;FALSE;Import;136222,74;5,5;7492,25;5967,51;1524,74
SHP0780;CLT006;Vortex Machinery Co.;Bangladesh;Dhaka;BD;France;Le Havre;FR;Air;Kuehne+Nagel;8428.90;FTA Relief;2023-04-20;2023-04-22;2023-04-27;2023-05-02;5;5;FALSE;Export;213828,7;1,7;3635,09;2889,09;746
SHP0781;CLT004;Solaris Chemical Solutions;South Korea;Busan;KR;Poland;Gdansk;PL;Sea;Kuehne+Nagel;8708.29;FTA Relief;2024-11-12;2024-11-14;2024-12-29;2025-01-03;45;5;FALSE;Import;83434,14;4,5;3754,54;3194,04;560,5
SHP0782;CLT005;Pinnacle Foods International;Mexico;Mexico City;MX;Poland;Gdansk;PL;Road;Hapag-Lloyd;2106.90;IP Relief;2024-12-22;2024-12-24;2025-01-02;2025-01-09;9;7;FALSE;Import;86620,41;9;7795,84;6156,84;1639
SHP0783;CLT004;Solaris Chemical Solutions;China;Shanghai;CN;France;Le Havre;FR;Rail;UPS;7208.51;Temporary Admission;2023-11-03;2023-11-07;2023-11-25;2023-11-26;18;1;TRUE;Import;139246,01;0;0;0;0
SHP0784;CLT006;Vortex Machinery Co.;Japan;Tokyo;JP;Belgium;Antwerp;BE;Sea;DB Schenker;7208.51;IP Relief;2023-10-17;2023-10-22;2023-12-01;2023-12-07;40;6;FALSE;Import;214781,79;0;0;0;0
SHP0785;CLT006;Vortex Machinery Co.;Mexico;Mexico City;MX;United Kingdom;Felixstowe;GB;Rail;Evergreen;2106.90;Standard Entry;2023-06-17;2023-06-21;2023-07-08;2023-07-12;17;4;FALSE;Export;175509,1;9;15795,82;0;15795,82
SHP0786;CLT003;Crestwood Automotive Parts;Vietnam;Ho Chi Minh City;VN;Netherlands;Rotterdam;NL;Rail;Hapag-Lloyd;7208.51;Standard Entry;2023-01-10;2023-01-13;2023-01-26;2023-02-01;13;6;FALSE;Import;197447,32;0;0;0;0
SHP0787;CLT007;BlueSky Pharmaceuticals;Japan;Tokyo;JP;France;Le Havre;FR;Sea;MSC;8708.99;Temporary Admission;2023-07-03;2023-07-06;2023-07-25;2023-07-30;19;5;FALSE;Import;164273,96;4,5;7392,33;6791,17;601,16
SHP0788;CLT007;BlueSky Pharmaceuticals;Vietnam;Ho Chi Minh City;VN;United Kingdom;Felixstowe;GB;Sea;Hapag-Lloyd;2917.36;Temporary Admission;2023-11-06;2023-11-10;2023-12-20;2023-12-26;40;6;FALSE;Import;187574,06;5,5;10316,57;9854,08;462,49
SHP0789;CLT008;Ironclad Steel Works;Japan;Tokyo;JP;Spain;Barcelona;ES;Road;UPS;8708.99;Standard Entry;2023-05-03;2023-05-06;2023-05-10;2023-05-11;4;1;TRUE;Import;124858,52;4,5;5618,63;0;5618,63
SHP0790;CLT001;Meridian Electronics Ltd;Mexico;Mexico City;MX;Sweden;Gothenburg;SE;Air;UPS;8708.29;Standard Entry;2023-04-07;2023-04-11;2023-04-17;2023-04-21;6;4;FALSE;Import;123626,91;4,5;5563,21;0;5563,21
SHP0791;CLT005;Pinnacle Foods International;Mexico;Mexico City;MX;France;Le Havre;FR;Sea;DHL Express;8517.12;Standard Entry;2024-07-04;2024-07-12;2024-08-04;2024-08-11;23;7;FALSE;Import;176681,77;0;0;0;0
SHP0792;CLT009;GreenLeaf Organics;Thailand;Bangkok;TH;Portugal;Lisbon;PT;Air;MSC;0901.11;End Use Relief;2024-07-05;2024-07-08;2024-07-15;2024-07-22;7;7;FALSE;Import;189482,11;0;0;0;0
SHP0793;CLT003;Crestwood Automotive Parts;Mexico;Mexico City;MX;France;Le Havre;FR;Sea;DB Schenker;2106.90;IP Relief;2023-05-06;2023-05-10;2023-05-29;2023-06-03;19;5;FALSE;Export;55526,33;9;4997,37;2780,65;2216,72
SHP0794;CLT001;Meridian Electronics Ltd;USA;New York;US;Germany;Hamburg;DE;Air;Evergreen;8708.99;End Use Relief;2023-06-25;2023-06-27;2023-07-02;2023-07-04;5;2;TRUE;Export;78646,99;4,5;3539,11;2941,62;597,49
SHP0795;CLT009;GreenLeaf Organics;South Korea;Busan;KR;France;Le Havre;FR;Air;UPS;7208.51;IP Relief;2024-06-19;2024-06-29;2024-07-03;2024-07-08;4;5;FALSE;Import;56410,68;0;0;0;0
SHP0796;CLT004;Solaris Chemical Solutions;China;Shanghai;CN;Netherlands;Rotterdam;NL;Sea;Evergreen;6110.20;FTA Relief;2023-05-18;2023-05-28;2023-07-04;2023-07-06;37;2;TRUE;Import;149986,87;12;17998,42;14096,7;3901,72
SHP0797;CLT002;Atlas Apparel Group;Thailand;Bangkok;TH;Spain;Barcelona;ES;Sea;FedEx;3004.90;FTA Relief;2024-02-14;2024-02-17;2024-03-20;2024-03-23;32;3;TRUE;Import;170748,79;0;0;0;0
SHP0798;CLT009;GreenLeaf Organics;Vietnam;Ho Chi Minh City;VN;Germany;Hamburg;DE;Road;Evergreen;3004.90;Standard Entry;2024-10-23;2024-10-30;2024-11-05;2024-11-10;6;5;FALSE;Import;166042,92;0;0;0;0
SHP0799;CLT007;BlueSky Pharmaceuticals;India;Mumbai;IN;Italy;Genoa;IT;Rail;FedEx;2917.36;Standard Entry;2024-09-10;2024-09-13;2024-09-24;2024-09-27;11;3;TRUE;Import;35532,2;5,5;1954,27;0;1954,27
SHP0800;CLT009;GreenLeaf Organics;Japan;Tokyo;JP;Germany;Hamburg;DE;Sea;MSC;8708.99;IP Relief;2023-10-07;2023-10-12;2023-11-03;2023-11-06;22;3;TRUE;Import;7416,52;4,5;333,74;210,93;122,81
SHP0801;CLT007;BlueSky Pharmaceuticals;USA;New York;US;Germany;Hamburg;DE;Sea;DB Schenker;7208.51;IP Relief;2024-08-25;2024-09-03;2024-10-17;2024-10-18;44;1;TRUE;Export;134595,23;0;0;0;0
SHP0802;CLT009;GreenLeaf Organics;Turkey;Istanbul;TR;Sweden;Gothenburg;SE;Sea;Maersk;6203.42;IP Relief;2024-02-03;2024-02-10;2024-03-04;2024-03-11;23;7;FALSE;Import;186617,8;12;22394,14;18784,21;3609,93
SHP0803;CLT008;Ironclad Steel Works;Mexico;Mexico City;MX;France;Le Havre;FR;Sea;Maersk;3004.90;End Use Relief;2023-06-09;2023-06-13;2023-07-22;2023-07-24;39;2;TRUE;Import;97806,16;0;0;0;0
SHP0804;CLT006;Vortex Machinery Co.;Vietnam;Ho Chi Minh City;VN;Sweden;Gothenburg;SE;Air;UPS;6203.42;Temporary Admission;2023-12-29;2024-01-08;2024-01-13;2024-01-16;5;3;TRUE;Import;72576,63;12;8709,2;7712,46;996,74
SHP0805;CLT005;Pinnacle Foods International;USA;New York;US;Spain;Barcelona;ES;Air;DHL Express;6110.20;Standard Entry;2024-10-11;2024-10-14;2024-10-16;2024-10-22;2;6;FALSE;Import;63809;12;7657,08;0;7657,08
SHP0806;CLT003;Crestwood Automotive Parts;Mexico;Mexico City;MX;United Kingdom;Felixstowe;GB;Sea;Evergreen;0901.11;Temporary Admission;2023-01-11;2023-01-21;2023-02-21;2023-02-27;31;6;FALSE;Import;38424,95;0;0;0;0
SHP0807;CLT007;BlueSky Pharmaceuticals;China;Shanghai;CN;Sweden;Gothenburg;SE;Sea;Maersk;7208.51;Temporary Admission;2024-12-20;2024-12-27;2025-01-31;2025-02-02;35;2;TRUE;Import;248584,38;0;0;0;0
SHP0808;CLT010;Quantum Tech Imports;South Korea;Busan;KR;France;Le Havre;FR;Road;DB Schenker;8443.32;FTA Relief;2023-06-29;2023-07-06;2023-07-10;2023-07-17;4;7;FALSE;Import;37663,11;0;0;0;0
SHP0809;CLT007;BlueSky Pharmaceuticals;South Korea;Busan;KR;Belgium;Antwerp;BE;Sea;DHL Express;8517.12;IP Relief;2024-11-26;2024-12-06;2024-12-31;2025-01-07;25;7;FALSE;Export;192771,41;0;0;0;0
SHP0810;CLT008;Ironclad Steel Works;Turkey;Istanbul;TR;Spain;Barcelona;ES;Sea;Maersk;7208.51;Standard Entry;2024-08-05;2024-08-10;2024-09-09;2024-09-12;30;3;TRUE;Import;232631,71;0;0;0;0
SHP0811;CLT008;Ironclad Steel Works;Mexico;Mexico City;MX;Poland;Gdansk;PL;Sea;DHL Express;8471.30;End Use Relief;2024-04-16;2024-04-22;2024-05-20;2024-05-23;28;3;TRUE;Import;31255,19;0;0;0;0
SHP0812;CLT007;BlueSky Pharmaceuticals;Bangladesh;Dhaka;BD;United Kingdom;Felixstowe;GB;Sea;FedEx;2106.90;FTA Relief;2023-03-28;2023-04-07;2023-05-11;2023-05-13;34;2;TRUE;Import;105626,17;9;9506,36;9258,56;247,8
SHP0813;CLT003;Crestwood Automotive Parts;Turkey;Istanbul;TR;Netherlands;Rotterdam;NL;Air;FedEx;8708.99;IP Relief;2024-01-09;2024-01-13;2024-01-18;2024-01-23;5;5;FALSE;Import;203828,24;4,5;9172,27;4935,08;4237,19
SHP0814;CLT008;Ironclad Steel Works;India;Mumbai;IN;France;Le Havre;FR;Sea;FedEx;8471.30;IP Relief;2024-12-27;2024-12-30;2025-01-23;2025-01-25;24;2;TRUE;Import;74800,44;0;0;0;0
SHP0815;CLT006;Vortex Machinery Co.;China;Shanghai;CN;France;Le Havre;FR;Road;Hapag-Lloyd;2106.90;Standard Entry;2023-09-30;2023-10-08;2023-10-12;2023-10-16;4;4;FALSE;Import;139780,3;9;12580,23;0;12580,23
SHP0816;CLT006;Vortex Machinery Co.;Japan;Tokyo;JP;Portugal;Lisbon;PT;Road;FedEx;6203.42;Standard Entry;2023-04-21;2023-04-25;2023-04-28;2023-04-30;3;2;TRUE;Import;89309,53;12;10717,14;0;10717,14
SHP0817;CLT004;Solaris Chemical Solutions;China;Shanghai;CN;Italy;Genoa;IT;Air;Kuehne+Nagel;7208.51;Standard Entry;2024-03-20;2024-03-26;2024-03-31;2024-04-03;5;3;TRUE;Import;124052,66;0;0;0;0
SHP0818;CLT004;Solaris Chemical Solutions;Mexico;Mexico City;MX;France;Le Havre;FR;Road;DB Schenker;6203.42;FTA Relief;2023-10-15;2023-10-21;2023-10-25;2023-10-31;4;6;FALSE;Import;65601,82;12;7872,22;7448,56;423,66
SHP0819;CLT008;Ironclad Steel Works;USA;New York;US;Portugal;Lisbon;PT;Air;CMA CGM;6204.62;End Use Relief;2024-10-06;2024-10-10;2024-10-17;2024-10-19;7;2;TRUE;Export;34512,99;12;4141,56;2652,46;1489,1
SHP0820;CLT004;Solaris Chemical Solutions;India;Mumbai;IN;Belgium;Antwerp;BE;Sea;Kuehne+Nagel;6204.62;Standard Entry;2023-02-22;2023-03-02;2023-04-01;2023-04-06;30;5;FALSE;Import;80079,26;12;9609,51;0;9609,51
SHP0821;CLT004;Solaris Chemical Solutions;Bangladesh;Dhaka;BD;Belgium;Antwerp;BE;Air;Maersk;0901.11;Temporary Admission;2024-10-21;2024-10-27;2024-10-29;2024-10-30;2;1;TRUE;Export;70965,29;0;0;0;0
SHP0822;CLT007;BlueSky Pharmaceuticals;Vietnam;Ho Chi Minh City;VN;Italy;Genoa;IT;Sea;CMA CGM;8471.30;Standard Entry;2023-02-23;2023-03-02;2023-04-10;2023-04-12;39;2;TRUE;Export;74902,66;0;0;0;0
SHP0823;CLT010;Quantum Tech Imports;USA;New York;US;Belgium;Antwerp;BE;Sea;Evergreen;2106.90;IP Relief;2023-12-09;2023-12-12;2024-01-08;2024-01-09;27;1;TRUE;Import;168892,15;9;15200,29;11233,57;3966,72
SHP0824;CLT006;Vortex Machinery Co.;Bangladesh;Dhaka;BD;Italy;Genoa;IT;Road;Kuehne+Nagel;0901.11;End Use Relief;2024-01-16;2024-01-22;2024-01-28;2024-01-30;6;2;TRUE;Import;148160,17;0;0;0;0
SHP0825;CLT003;Crestwood Automotive Parts;Mexico;Mexico City;MX;Germany;Hamburg;DE;Sea;Kuehne+Nagel;8443.32;Standard Entry;2023-07-15;2023-07-24;2023-08-17;2023-08-18;24;1;TRUE;Export;23345,5;0;0;0;0
SHP0826;CLT005;Pinnacle Foods International;South Korea;Busan;KR;Netherlands;Rotterdam;NL;Air;CMA CGM;8471.30;FTA Relief;2023-07-16;2023-07-26;2023-07-31;2023-08-06;5;6;FALSE;Export;66868,75;0;0;0;0
SHP0827;CLT006;Vortex Machinery Co.;South Korea;Busan;KR;Germany;Hamburg;DE;Air;MSC;2106.90;Temporary Admission;2024-06-20;2024-06-22;2024-06-28;2024-06-30;6;2;TRUE;Import;151792,65;9;13661,34;12832,66;828,68
SHP0828;CLT005;Pinnacle Foods International;China;Shanghai;CN;Sweden;Gothenburg;SE;Sea;Hapag-Lloyd;7208.51;Temporary Admission;2024-05-21;2024-05-31;2024-07-09;2024-07-16;39;7;FALSE;Import;130804,49;0;0;0;0
SHP0829;CLT009;GreenLeaf Organics;Japan;Tokyo;JP;Portugal;Lisbon;PT;Rail;FedEx;2917.36;End Use Relief;2023-10-06;2023-10-10;2023-10-21;2023-10-22;11;1;TRUE;Import;44200,75;5,5;2431,04;1400,84;1030,2
SHP0830;CLT009;GreenLeaf Organics;South Korea;Busan;KR;Portugal;Lisbon;PT;Road;DB Schenker;8708.29;IP Relief;2023-08-14;2023-08-20;2023-08-27;2023-09-01;7;5;FALSE;Import;34180,33;4,5;1538,11;889,6;648,51
SHP0831;CLT005;Pinnacle Foods International;China;Shanghai;CN;France;Le Havre;FR;Sea;CMA CGM;8708.29;Standard Entry;2024-10-19;2024-10-24;2024-11-18;2024-11-23;25;5;FALSE;Export;33465,29;4,5;1505,94;0;1505,94
SHP0832;CLT010;Quantum Tech Imports;Bangladesh;Dhaka;BD;Italy;Genoa;IT;Sea;DB Schenker;8708.29;Standard Entry;2023-05-17;2023-05-23;2023-06-23;2023-06-26;31;3;TRUE;Import;246389,01;4,5;11087,51;0;11087,51
SHP0833;CLT006;Vortex Machinery Co.;Vietnam;Ho Chi Minh City;VN;Spain;Barcelona;ES;Sea;Evergreen;8471.30;End Use Relief;2024-11-04;2024-11-07;2024-12-22;2024-12-28;45;6;FALSE;Export;187713,6;0;0;0;0
SHP0834;CLT010;Quantum Tech Imports;Thailand;Bangkok;TH;Netherlands;Rotterdam;NL;Rail;UPS;6204.62;IP Relief;2023-10-03;2023-10-11;2023-10-22;2023-10-24;11;2;TRUE;Import;114283,7;12;13714,04;10360,05;3353,99
SHP0835;CLT006;Vortex Machinery Co.;India;Mumbai;IN;Poland;Gdansk;PL;Sea;UPS;6203.42;Temporary Admission;2023-07-09;2023-07-13;2023-08-26;2023-08-28;44;2;TRUE;Import;144566,21;12;17347,95;17151,42;196,53
SHP0836;CLT005;Pinnacle Foods International;China;Shanghai;CN;Spain;Barcelona;ES;Sea;CMA CGM;6110.20;Temporary Admission;2024-12-04;2024-12-09;2025-01-15;2025-01-16;37;1;TRUE;Import;40162,98;12;4819,56;4266,66;552,9
SHP0837;CLT007;BlueSky Pharmaceuticals;USA;New York;US;Portugal;Lisbon;PT;Sea;Maersk;8428.90;Standard Entry;2024-01-22;2024-01-24;2024-02-23;2024-02-24;30;1;TRUE;Import;207507,75;1,7;3527,63;0;3527,63
SHP0838;CLT003;Crestwood Automotive Parts;Vietnam;Ho Chi Minh City;VN;Germany;Hamburg;DE;Sea;CMA CGM;3004.90;End Use Relief;2023-01-14;2023-01-16;2023-02-28;2023-03-07;43;7;FALSE;Export;31053,04;0;0;0;0
SHP0839;CLT002;Atlas Apparel Group;Vietnam;Ho Chi Minh City;VN;France;Le Havre;FR;Air;Kuehne+Nagel;8443.32;Temporary Admission;2023-06-17;2023-06-24;2023-06-28;2023-07-02;4;4;FALSE;Export;42855,76;0;0;0;0
SHP0840;CLT009;GreenLeaf Organics;USA;New York;US;United Kingdom;Felixstowe;GB;Rail;Maersk;8517.12;End Use Relief;2023-10-31;2023-11-10;2023-11-19;2023-11-26;9;7;FALSE;Import;106744,74;0;0;0;0
SHP0841;CLT001;Meridian Electronics Ltd;Vietnam;Ho Chi Minh City;VN;Belgium;Antwerp;BE;Air;CMA CGM;8708.99;Standard Entry;2023-10-21;2023-10-29;2023-11-01;2023-11-07;3;6;FALSE;Import;221634,86;4,5;9973,57;0;9973,57
SHP0842;CLT008;Ironclad Steel Works;India;Mumbai;IN;Germany;Hamburg;DE;Sea;MSC;8708.29;IP Relief;2023-03-20;2023-03-27;2023-05-03;2023-05-04;37;1;TRUE;Import;93320,91;4,5;4199,44;3458,85;740,59
SHP0843;CLT001;Meridian Electronics Ltd;Mexico;Mexico City;MX;France;Le Havre;FR;Sea;FedEx;0901.11;IP Relief;2024-09-06;2024-09-14;2024-10-07;2024-10-09;23;2;TRUE;Export;223813,8;0;0;0;0
SHP0844;CLT006;Vortex Machinery Co.;USA;New York;US;Spain;Barcelona;ES;Air;DHL Express;8443.32;IP Relief;2024-12-29;2024-12-31;2025-01-02;2025-01-09;2;7;FALSE;Import;233608,26;0;0;0;0
SHP0845;CLT006;Vortex Machinery Co.;India;Mumbai;IN;Belgium;Antwerp;BE;Air;UPS;6110.20;Standard Entry;2023-04-26;2023-05-04;2023-05-10;2023-05-16;6;6;FALSE;Import;73226,65;12;8787,2;0;8787,2
SHP0846;CLT006;Vortex Machinery Co.;India;Mumbai;IN;France;Le Havre;FR;Rail;FedEx;8708.99;IP Relief;2024-05-21;2024-05-30;2024-06-13;2024-06-19;14;6;FALSE;Export;243347,97;4,5;10950,66;7781,65;3169,01
SHP0847;CLT003;Crestwood Automotive Parts;Vietnam;Ho Chi Minh City;VN;Belgium;Antwerp;BE;Air;DB Schenker;2106.90;End Use Relief;2024-06-30;2024-07-10;2024-07-15;2024-07-20;5;5;FALSE;Import;206244,03;9;18561,96;11779,78;6782,18
SHP0848;CLT009;GreenLeaf Organics;Mexico;Mexico City;MX;Netherlands;Rotterdam;NL;Road;MSC;6204.62;IP Relief;2023-01-03;2023-01-05;2023-01-11;2023-01-14;6;3;TRUE;Import;141801,74;12;17016,21;14211,35;2804,86
SHP0849;CLT001;Meridian Electronics Ltd;Bangladesh;Dhaka;BD;Italy;Genoa;IT;Rail;CMA CGM;8708.29;Temporary Admission;2023-05-28;2023-06-05;2023-06-21;2023-06-23;16;2;TRUE;Import;56630,66;4,5;2548,38;2153,17;395,21
SHP0850;CLT002;Atlas Apparel Group;India;Mumbai;IN;Belgium;Antwerp;BE;Road;Maersk;7208.51;Temporary Admission;2024-01-16;2024-01-19;2024-01-22;2024-01-28;3;6;FALSE;Import;147493,73;0;0;0;0
SHP0851;CLT001;Meridian Electronics Ltd;India;Mumbai;IN;Italy;Genoa;IT;Sea;MSC;6204.62;Standard Entry;2023-01-13;2023-01-21;2023-02-26;2023-02-28;36;2;TRUE;Import;192527,34;12;23103,28;0;23103,28
SHP0852;CLT003;Crestwood Automotive Parts;Thailand;Bangkok;TH;Spain;Barcelona;ES;Air;FedEx;7208.51;IP Relief;2024-03-30;2024-04-01;2024-04-08;2024-04-11;7;3;TRUE;Import;32260,33;0;0;0;0
SHP0853;CLT010;Quantum Tech Imports;India;Mumbai;IN;Portugal;Lisbon;PT;Sea;Maersk;2917.36;Temporary Admission;2024-11-27;2024-12-07;2025-01-08;2025-01-14;32;6;FALSE;Export;208231,97;5,5;11452,76;11267,57;185,19
SHP0854;CLT004;Solaris Chemical Solutions;Japan;Tokyo;JP;France;Le Havre;FR;Sea;MSC;0901.11;Temporary Admission;2023-05-09;2023-05-14;2023-06-24;2023-06-28;41;4;FALSE;Import;156665,72;0;0;0;0
SHP0855;CLT009;GreenLeaf Organics;Mexico;Mexico City;MX;Germany;Hamburg;DE;Rail;UPS;2106.90;IP Relief;2024-10-30;2024-11-07;2024-11-25;2024-12-02;18;7;FALSE;Export;98215,16;9;8839,36;4588,82;4250,54
SHP0856;CLT007;BlueSky Pharmaceuticals;Vietnam;Ho Chi Minh City;VN;Spain;Barcelona;ES;Sea;MSC;8517.12;IP Relief;2024-09-09;2024-09-16;2024-10-28;2024-10-29;42;1;TRUE;Import;63684,83;0;0;0;0
SHP0857;CLT002;Atlas Apparel Group;Vietnam;Ho Chi Minh City;VN;Sweden;Gothenburg;SE;Sea;Evergreen;6204.62;End Use Relief;2023-07-26;2023-07-28;2023-09-04;2023-09-06;38;2;TRUE;Import;70946,16;12;8513,54;7166,97;1346,57
SHP0858;CLT010;Quantum Tech Imports;South Korea;Busan;KR;United Kingdom;Felixstowe;GB;Sea;DHL Express;8517.12;IP Relief;2023-01-09;2023-01-15;2023-02-13;2023-02-17;29;4;FALSE;Import;127552,94;0;0;0;0
SHP0859;CLT006;Vortex Machinery Co.;India;Mumbai;IN;Germany;Hamburg;DE;Sea;FedEx;8443.32;Standard Entry;2024-05-30;2024-06-09;2024-06-30;2024-07-07;21;7;FALSE;Import;194889,75;0;0;0;0
SHP0860;CLT010;Quantum Tech Imports;Japan;Tokyo;JP;Poland;Gdansk;PL;Air;Maersk;8708.29;FTA Relief;2023-06-05;2023-06-14;2023-06-21;2023-06-22;7;1;TRUE;Import;221874,95;4,5;9984,37;7268,49;2715,88
SHP0861;CLT004;Solaris Chemical Solutions;India;Mumbai;IN;France;Le Havre;FR;Air;DB Schenker;7208.51;End Use Relief;2024-10-29;2024-11-05;2024-11-11;2024-11-15;6;4;FALSE;Export;197411,21;0;0;0;0
SHP0862;CLT010;Quantum Tech Imports;Japan;Tokyo;JP;United Kingdom;Felixstowe;GB;Road;FedEx;6204.62;FTA Relief;2024-09-17;2024-09-21;2024-09-25;2024-09-30;4;5;FALSE;Import;158808,46;12;19057,02;16184,3;2872,72
